plate_x,plate_z,inning,outs_when_up,inning_topbot,pitch_number,at_bat_number,bat_score,fld_score,pitch_type,balls,strikes,stand,p_throws
0.96,-0.48,2,1,Top,1,10,0,0,SL,0,0,R,R
0.55,0.61,2,0,Top,6,9,0,0,SL,3,2,L,R
1.02,0.38,2,0,Top,5,9,0,0,SL,2,2,L,R
0.09,2.68,2,0,Top,4,9,0,0,FF,2,1,L,R
0.63,-0.29,2,0,Top,3,9,0,0,CH,1,1,L,R
-0.55,3.44,2,0,Top,2,9,0,0,SL,1,0,L,R
-1.19,3.06,2,0,Top,1,9,0,0,FF,0,0,L,R
-2.55,4.31,2,0,Top,3,8,0,0,FF,0,2,R,R
-0.23,1.95,2,0,Top,2,8,0,0,FF,0,1,R,R
-0.7,3.27,2,0,Top,1,8,0,0,FF,0,0,R,R
0.2,2.36,2,0,Top,1,7,0,0,FF,0,0,L,R
0.71,3.63,1,2,Bot,3,6,0,0,FF,0,2,L,L
0.13,2.56,1,2,Bot,2,6,0,0,SL,0,1,L,L
-0.42,2.1,1,2,Bot,1,6,0,0,SL,0,0,L,L
-0.02,3.34,1,1,Bot,8,5,0,0,FF,3,2,R,L
0.73,2.8,1,1,Bot,7,5,0,0,FF,3,2,R,L
2.4,1.56,1,1,Bot,6,5,0,0,SL,2,2,R,L
0.74,3.27,1,1,Bot,5,5,0,0,FF,2,2,R,L
-0.84,1.12,1,1,Bot,4,5,0,0,SL,1,2,R,L
1.05,2.01,1,1,Bot,3,5,0,0,SL,1,1,R,L
1.5,4.95,1,1,Bot,2,5,0,0,FF,0,1,R,L
-0.59,2.21,1,1,Bot,1,5,0,0,SL,0,0,R,L
0.27,3.36,1,0,Bot,7,4,0,0,FF,3,2,R,L
1.1,2.45,1,0,Bot,6,4,0,0,FF,3,2,R,L
1.35,3.02,1,0,Bot,5,4,0,0,FF,2,2,R,L
0.48,2.41,1,0,Bot,4,4,0,0,FF,2,1,R,L
1.08,1.88,1,0,Bot,3,4,0,0,CH,1,1,R,L
0.93,2.81,1,0,Bot,2,4,0,0,FF,1,0,R,L
0.98,3.18,1,0,Bot,1,4,0,0,FF,0,0,R,L
-1.21,2.71,1,1,Top,4,3,0,0,FF,1,2,R,R
-0.13,2.58,1,1,Top,3,3,0,0,FF,1,1,R,R
0.21,1.33,1,1,Top,2,3,0,0,SL,1,0,R,R
0.94,1.28,1,1,Top,1,3,0,0,FF,0,0,R,R
-1.25,2.55,1,1,Top,5,2,0,0,FF,3,1,L,R
-1.41,3.02,1,1,Top,4,2,0,0,FF,2,1,L,R
-0.54,1.88,1,1,Top,3,2,0,0,FF,2,0,L,R
0.72,1.79,1,1,Top,2,2,0,0,SI,1,0,L,R
-0.07,1.01,1,1,Top,1,2,0,0,FF,0,0,L,R
-0.15,0.48,1,0,Top,4,1,0,0,SL,1,2,R,R
1.58,-0.11,1,0,Top,3,1,0,0,SL,0,2,R,R
0.17,2.66,1,0,Top,2,1,0,0,FF,0,1,R,R
0.02,1.83,1,0,Top,1,1,0,0,FF,0,0,R,R
-0.01,3.02,9,2,Top,6,80,2,11,CH,2,2,L,R
0.04,3.18,9,2,Top,5,80,2,11,FF,2,2,L,R
-1.95,4.5,9,2,Top,4,80,2,11,SL,1,2,L,R
-0.78,2.97,9,2,Top,3,80,2,11,CH,0,2,L,R
-0.46,2.43,9,2,Top,2,80,2,11,CH,0,1,L,R
-0.29,2.47,9,2,Top,1,80,2,11,FF,0,0,L,R
-0.5,2.02,9,1,Top,3,79,2,11,SL,0,2,L,R
-0.01,2.79,9,1,Top,2,79,2,11,FF,0,1,L,R
0.11,3.17,9,1,Top,1,79,2,11,FF,0,0,L,R
1.09,2.98,9,0,Top,2,78,2,11,FF,1,0,L,R
0.11,0.25,9,0,Top,1,78,2,11,FF,0,0,L,R
-0.82,1.4,8,2,Bot,5,77,11,2,CU,2,2,L,R
0.28,2.6,8,2,Bot,4,77,11,2,SL,2,1,L,R
-0.18,2.42,8,2,Bot,3,77,11,2,SL,2,0,L,R
0.74,1.38,8,2,Bot,2,77,11,2,CU,1,0,L,R
0.51,3.59,8,2,Bot,1,77,11,2,SL,0,0,L,R
0.85,1.78,8,1,Bot,3,76,11,2,CU,0,2,L,R
-0.27,2.74,8,1,Bot,2,76,11,2,SL,0,1,L,R
0.05,2.56,8,1,Bot,1,76,11,2,SL,0,0,L,R
-0.39,3.0,8,1,Bot,4,75,11,2,SL,0,2,L,R
0.54,2.35,8,1,Bot,3,75,11,2,FF,0,2,L,R
-0.47,1.82,8,1,Bot,2,75,11,2,SL,0,1,L,R
-0.19,2.53,8,1,Bot,1,75,11,2,FF,0,0,L,R
-0.56,2.82,8,0,Bot,5,74,11,2,CU,2,2,R,R
-0.63,2.79,8,0,Bot,4,74,11,2,FF,2,1,R,R
2.65,1.77,8,0,Bot,3,74,11,2,FF,1,1,R,R
0.37,3.36,8,0,Bot,2,74,11,2,SL,1,0,R,R
-0.17,3.77,8,0,Bot,1,74,11,2,SL,0,0,R,R
-0.44,3.38,8,0,Bot,2,73,11,2,FF,0,1,L,R
0.86,2.2,8,0,Bot,1,73,11,2,FF,0,0,L,R
0.45,3.13,8,2,Top,3,72,2,11,FF,0,2,R,R
0.09,3.43,8,2,Top,2,72,2,11,SL,0,1,R,R
-0.7,2.24,8,2,Top,1,72,2,11,FF,0,0,R,R
0.41,2.42,8,0,Top,6,71,2,11,FF,3,2,R,R
0.12,3.4,8,0,Top,5,71,2,11,FF,3,1,R,R
0.31,3.74,8,0,Top,4,71,2,11,FF,2,1,R,R
1.03,0.77,8,0,Top,3,71,2,11,FF,1,1,R,R
0.26,3.27,8,0,Top,2,71,2,11,FF,1,0,R,R
0.36,0.53,8,0,Top,1,71,2,11,SL,0,0,R,R
0.62,1.16,8,0,Top,5,70,2,11,FF,3,1,L,R
-0.89,0.45,8,0,Top,4,70,2,11,FF,2,1,L,R
-1.37,3.36,8,0,Top,3,70,2,11,CH,1,1,L,R
0.69,1.98,8,0,Top,2,70,2,11,FF,1,0,L,R
-1.85,3.05,8,0,Top,1,70,2,11,FF,0,0,L,R
-0.58,1.77,7,2,Bot,2,69,11,2,FF,1,0,R,R
0.97,1.72,7,2,Bot,1,69,11,2,FF,0,0,R,R
-0.65,1.65,7,2,Bot,2,68,9,2,FF,0,1,L,R
-0.27,2.96,7,2,Bot,1,68,9,2,FF,0,0,L,R
-0.48,2.74,7,2,Bot,6,67,9,2,FF,2,2,L,R
-0.71,1.46,7,2,Bot,5,67,9,2,FF,1,2,L,R
-0.53,3.33,7,2,Bot,4,67,9,2,FF,1,2,L,R
-0.04,0.86,7,2,Bot,3,67,9,2,CH,1,1,L,R
-0.19,0.83,7,2,Bot,2,67,9,2,FF,0,1,L,R
-0.72,1.78,7,2,Bot,1,67,9,2,CH,0,0,L,R
-1.88,1.43,7,2,Bot,7,66,9,2,FF,3,2,L,R
-0.03,2.03,7,2,Bot,6,66,9,2,FF,3,2,L,R
-0.94,2.96,7,2,Bot,5,66,9,2,FF,3,1,L,R
-0.51,1.65,7,2,Bot,4,66,9,2,FF,3,0,L,R
-1.5,2.42,7,2,Bot,3,66,9,2,FF,2,0,L,R
1.75,1.54,7,2,Bot,2,66,9,2,FF,1,0,L,R
-1.38,1.83,7,2,Bot,1,66,9,2,FF,0,0,L,R
-0.29,2.06,7,1,Bot,2,65,9,2,FF,1,0,L,R
1.25,1.34,7,1,Bot,1,65,9,2,FF,0,0,L,R
-0.43,1.8,7,0,Bot,2,64,9,2,FF,0,1,L,R
0.03,3.33,7,0,Bot,1,64,9,2,FF,0,0,L,R
-0.28,1.91,7,2,Top,5,63,2,9,FF,3,1,R,L
1.22,4.49,7,2,Top,4,63,2,9,FF,2,1,R,L
1.12,3.75,7,2,Top,3,63,2,9,FF,1,1,R,L
0.66,3.23,7,2,Top,2,63,2,9,FF,1,0,R,L
1.47,3.41,7,2,Top,1,63,2,9,FF,0,0,R,L
-1.0,2.13,7,2,Top,4,62,2,9,SL,1,2,L,L
-0.54,2.49,7,2,Top,3,62,2,9,FF,1,1,L,L
-0.16,3.23,7,2,Top,2,62,2,9,SL,1,0,L,L
-0.85,3.56,7,2,Top,1,62,2,9,FF,0,0,L,L
0.0,2.14,7,1,Top,1,61,2,9,SL,0,0,R,L
-0.82,2.26,7,0,Top,5,60,2,9,SL,2,2,L,L
-0.98,1.96,7,0,Top,4,60,2,9,SL,2,1,L,L
-1.53,1.58,7,0,Top,3,60,2,9,SL,1,1,L,L
-0.09,2.77,7,0,Top,2,60,2,9,FF,1,0,L,L
0.04,3.84,7,0,Top,1,60,2,9,FF,0,0,L,L
-0.04,1.72,6,2,Bot,5,59,9,2,SL,3,1,L,R
1.03,1.19,6,2,Bot,4,59,9,2,SL,2,1,L,R
-1.26,1.06,6,2,Bot,3,59,9,2,CH,1,1,L,R
-0.9,2.32,6,2,Bot,2,59,9,2,SL,1,0,L,R
-1.65,2.24,6,2,Bot,1,59,9,2,FF,0,0,L,R
0.23,1.8,6,2,Bot,1,58,8,2,FC,0,0,R,R
0.05,1.46,6,1,Bot,3,57,8,2,CH,1,1,L,R
0.81,1.94,6,1,Bot,2,57,8,2,FF,1,0,L,R
-0.88,2.31,6,1,Bot,1,57,8,2,FF,0,0,L,R
0.35,2.32,6,1,Bot,3,56,8,2,FC,0,2,R,R
0.41,2.16,6,1,Bot,2,56,8,2,FF,0,1,R,R
-0.08,2.94,6,1,Bot,1,56,8,2,FF,0,0,R,R
-0.1,1.72,6,0,Bot,6,55,8,2,FC,2,2,L,R
-0.76,3.42,6,0,Bot,5,55,8,2,FF,2,2,L,R
-0.38,0.61,6,0,Bot,4,55,8,2,CH,2,1,L,R
1.13,1.26,6,0,Bot,3,55,8,2,FF,1,1,L,R
0.31,1.59,6,0,Bot,2,55,8,2,CH,1,0,L,R
0.54,0.47,6,0,Bot,1,55,8,2,SL,0,0,L,R
-0.14,2.55,6,2,Top,8,54,2,8,FF,3,2,L,R
0.04,3.16,6,2,Top,7,54,2,8,FF,3,2,L,R
0.14,1.67,6,2,Top,6,54,2,8,KC,3,2,L,R
-0.7,0.83,6,2,Top,5,54,2,8,CH,2,2,L,R
-0.62,0.5,6,2,Top,4,54,2,8,CH,1,2,L,R
-1.35,2.1,6,2,Top,3,54,2,8,FC,0,2,L,R
0.69,2.5,6,2,Top,2,54,2,8,FC,0,1,L,R
0.76,2.76,6,2,Top,1,54,2,8,FC,0,0,L,R
-0.75,1.94,6,1,Top,4,53,2,8,CH,1,2,L,R
0.1,-0.07,6,1,Top,3,53,2,8,KC,0,2,L,R
0.11,1.3,6,1,Top,2,53,2,8,FF,0,1,L,R
0.46,1.92,6,1,Top,1,53,2,8,KC,0,0,L,R
-0.94,2.95,6,1,Top,4,52,2,8,FF,3,0,R,R
-1.15,2.42,6,1,Top,3,52,2,8,FF,2,0,R,R
1.32,1.79,6,1,Top,2,52,2,8,FF,1,0,R,R
-0.6,0.82,6,1,Top,1,52,2,8,CH,0,0,R,R
0.8,1.38,6,0,Top,3,51,2,8,SL,1,1,R,R
0.4,1.06,6,0,Top,2,51,2,8,KC,0,1,R,R
0.39,2.74,6,0,Top,1,51,2,8,FF,0,0,R,R
-0.54,1.55,5,2,Bot,3,50,8,2,CH,2,0,L,R
1.83,0.43,5,2,Bot,2,50,8,2,FF,1,0,L,R
0.19,1.21,5,2,Bot,1,50,8,2,SL,0,0,L,R
-0.07,1.47,5,2,Bot,3,49,8,2,CU,0,2,L,R
-0.23,1.96,5,2,Bot,2,49,8,2,CH,0,1,L,R
-0.83,2.49,5,2,Bot,1,49,8,2,SL,0,0,L,R
0.01,2.39,5,1,Bot,4,48,8,2,FC,1,2,R,R
1.71,0.41,5,1,Bot,3,48,8,2,FC,0,2,R,R
-0.01,1.52,5,1,Bot,2,48,8,2,FF,0,1,R,R
-0.19,1.21,5,1,Bot,1,48,8,2,FF,0,0,R,R
0.61,1.89,5,0,Bot,2,47,8,2,CH,1,0,L,R
-0.81,0.87,5,0,Bot,1,47,8,2,SI,0,0,L,R
0.23,0.77,5,2,Top,6,46,2,8,KC,2,2,L,R
-0.22,1.72,5,2,Top,5,46,2,8,CH,2,2,L,R
-0.34,1.09,5,2,Top,4,46,2,8,FF,1,2,L,R
-0.46,3.45,5,2,Top,3,46,2,8,FC,1,1,L,R
-0.17,1.53,5,2,Top,2,46,2,8,FF,1,0,L,R
1.8,2.0,5,2,Top,1,46,2,8,FC,0,0,L,R
0.92,0.09,5,1,Top,4,45,2,8,KC,0,2,R,R
-0.56,3.43,5,1,Top,3,45,2,8,FF,0,2,R,R
0.36,2.76,5,1,Top,2,45,2,8,FF,0,1,R,R
0.18,2.44,5,1,Top,1,45,2,8,FF,0,0,R,R
0.29,3.19,5,1,Top,2,44,2,8,FC,0,1,L,R
0.42,3.44,5,1,Top,1,44,2,8,FC,0,0,L,R
-0.61,2.37,5,0,Top,6,43,2,8,CH,3,2,L,R
-1.21,4.14,5,0,Top,5,43,2,8,FC,2,2,L,R
-0.3,0.79,5,0,Top,4,43,2,8,KC,1,2,L,R
-0.3,1.49,5,0,Top,3,43,2,8,CH,1,1,L,R
1.69,1.83,5,0,Top,2,43,2,8,FC,0,1,L,R
0.3,3.28,5,0,Top,1,43,2,8,FC,0,0,L,R
0.01,2.71,5,0,Top,3,42,1,8,FF,2,0,L,R
0.27,1.29,5,0,Top,2,42,1,8,CH,1,0,L,R
-0.02,1.04,5,0,Top,1,42,1,8,KC,0,0,L,R
-0.94,1.74,4,2,Bot,7,41,8,1,CH,2,2,L,R
0.77,2.09,4,2,Bot,6,41,8,1,CU,2,2,L,R
-1.6,1.99,4,2,Bot,5,41,8,1,CU,1,2,L,R
-1.07,2.9,4,2,Bot,4,41,8,1,SL,0,2,L,R
0.3,2.15,4,2,Bot,3,41,8,1,CU,0,2,L,R
0.21,0.95,4,2,Bot,2,41,8,1,CH,0,1,L,R
-0.02,2.66,4,2,Bot,1,41,8,1,CU,0,0,L,R
0.55,2.33,4,2,Bot,5,40,8,1,SI,2,2,R,R
2.42,0.5,4,2,Bot,4,40,8,1,FF,1,2,R,R
-0.33,3.08,4,2,Bot,3,40,8,1,CU,1,1,R,R
-0.25,0.79,4,2,Bot,2,40,8,1,CU,0,1,R,R
-0.54,2.81,4,2,Bot,1,40,8,1,FF,0,0,R,R
-0.38,1.64,4,1,Bot,2,39,8,1,CH,0,1,L,R
0.4,1.5,4,1,Bot,1,39,8,1,FF,0,0,L,R
-0.5,2.43,4,0,Bot,1,38,8,1,FF,0,0,R,R
-1.39,2.09,4,2,Top,5,37,1,8,CH,2,2,L,R
0.69,1.16,4,2,Top,4,37,1,8,CH,1,2,L,R
0.94,-0.46,4,2,Top,3,37,1,8,KC,0,2,L,R
-0.62,1.57,4,2,Top,2,37,1,8,CH,0,1,L,R
0.01,2.48,4,2,Top,1,37,1,8,KC,0,0,L,R
0.73,1.66,4,2,Top,2,36,1,8,FF,1,0,L,R
-1.39,1.92,4,2,Top,1,36,1,8,CH,0,0,L,R
-0.01,2.26,4,2,Top,5,35,1,8,FF,2,2,R,R
-0.18,1.79,4,2,Top,4,35,1,8,KC,2,1,R,R
-1.15,1.04,4,2,Top,3,35,1,8,CH,1,1,R,R
-0.89,1.67,4,2,Top,2,35,1,8,FF,0,1,R,R
-0.61,1.55,4,2,Top,1,35,1,8,KC,0,0,R,R
-0.62,1.8,4,1,Top,1,34,1,8,KC,0,0,R,R
-0.41,3.33,4,0,Top,5,33,1,8,FF,2,2,L,R
0.75,0.16,4,0,Top,4,33,1,8,KC,1,2,L,R
0.8,2.98,4,0,Top,3,33,1,8,FC,1,1,L,R
-0.7,2.26,4,0,Top,2,33,1,8,FF,1,0,L,R
-0.34,0.93,4,0,Top,1,33,1,8,KC,0,0,L,R
-0.09,2.03,3,2,Bot,1,32,8,1,FF,0,0,L,R
-0.28,1.85,3,2,Bot,2,31,6,1,SL,0,1,L,R
0.81,2.49,3,2,Bot,1,31,6,1,SL,0,0,L,R
1.47,0.83,3,2,Bot,5,30,6,1,SL,3,1,L,R
0.75,3.73,3,2,Bot,4,30,6,1,SL,2,1,L,R
1.88,0.78,3,2,Bot,3,30,6,1,CU,1,1,L,R
0.53,2.19,3,2,Bot,2,30,6,1,CU,1,0,L,R
-0.01,1.53,3,2,Bot,1,30,6,1,CU,0,0,L,R
0.55,1.83,3,1,Bot,4,29,6,1,CU,1,2,R,R
0.73,2.32,3,1,Bot,3,29,6,1,SL,1,1,R,R
0.33,1.83,3,1,Bot,2,29,6,1,SL,1,0,R,R
1.44,0.61,3,1,Bot,1,29,6,1,SL,0,0,R,R
0.58,2.04,3,1,Bot,4,28,6,1,SI,2,1,L,R
-0.29,3.26,3,1,Bot,3,28,6,1,SL,2,0,L,R
1.03,1.79,3,1,Bot,2,28,6,1,CU,1,0,L,R
0.83,1.73,3,1,Bot,1,28,6,1,SI,0,0,L,R
-0.18,3.22,3,0,Bot,3,27,6,1,SI,0,2,L,R
0.4,2.25,3,0,Bot,2,27,6,1,CU,0,1,L,R
0.25,2.89,3,0,Bot,1,27,6,1,SL,0,0,L,R
-0.34,2.01,3,1,Top,7,26,1,6,CH,1,2,R,R
0.28,2.2,3,1,Top,6,26,1,6,FF,1,2,R,R
-0.17,0.98,3,1,Top,5,26,1,6,KC,1,2,R,R
0.71,4.4,3,1,Top,4,26,1,6,FF,0,2,R,R
0.02,1.33,3,1,Top,3,26,1,6,KC,0,2,R,R
0.17,2.93,3,1,Top,2,26,1,6,FF,0,1,R,R
0.69,1.86,3,1,Top,1,26,1,6,KC,0,0,R,R
0.51,2.47,3,1,Top,4,25,1,6,FF,1,2,L,R
1.19,-0.52,3,1,Top,3,25,1,6,KC,0,2,L,R
0.78,1.69,3,1,Top,2,25,1,6,FF,0,1,L,R
0.29,2.0,3,1,Top,1,25,1,6,KC,0,0,L,R
-0.78,2.54,3,1,Top,2,24,1,6,FF,0,1,R,R
-0.81,1.61,3,1,Top,1,24,1,6,FF,0,0,R,R
-0.78,2.46,3,0,Top,1,23,1,6,CH,0,0,L,R
0.15,1.74,3,0,Top,5,22,0,6,FF,3,1,L,R
-0.79,0.89,3,0,Top,4,22,0,6,CH,2,1,L,R
0.92,2.44,3,0,Top,3,22,0,6,FC,1,1,L,R
-0.14,2.44,3,0,Top,2,22,0,6,FF,1,0,L,R
-0.37,0.96,3,0,Top,1,22,0,6,CH,0,0,L,R
0.12,1.39,2,2,Bot,4,21,6,0,SL,2,1,R,R
0.69,1.52,2,2,Bot,3,21,6,0,SL,2,0,R,R
-0.11,4.25,2,2,Bot,2,21,6,0,FF,1,0,R,R
-1.18,3.05,2,2,Bot,1,21,6,0,SL,0,0,R,R
-1.07,2.04,2,1,Bot,3,20,6,0,SL,1,1,L,R
0.4,2.55,2,1,Bot,2,20,6,0,FF,1,0,L,R
-1.27,3.09,2,1,Bot,1,20,6,0,FF,0,0,L,R
-0.65,2.35,2,1,Bot,2,19,6,0,SL,0,1,R,R
-0.62,3.19,2,1,Bot,1,19,6,0,SL,0,0,R,R
0.77,2.33,2,0,Bot,4,18,6,0,FF,2,1,L,R
-1.37,3.1,2,0,Bot,3,18,6,0,SL,1,1,L,R
0.67,0.69,2,0,Bot,2,18,6,0,FF,0,1,L,R
-0.95,1.73,2,0,Bot,1,18,6,0,SL,0,0,L,R
0.72,1.93,2,1,Top,1,17,0,6,FF,0,0,L,R
-0.01,1.64,2,1,Top,5,16,0,6,FF,3,1,R,R
-0.56,1.67,2,1,Top,4,16,0,6,FF,3,0,R,R
0.52,1.49,2,1,Top,3,16,0,6,FF,2,0,R,R
0.27,1.43,2,1,Top,2,16,0,6,FF,1,0,R,R
-1.87,2.15,2,1,Top,1,16,0,6,FF,0,0,R,R
-0.55,2.81,2,0,Top,5,15,0,6,FF,2,2,R,R
-0.07,2.0,2,0,Top,4,15,0,6,FF,2,1,R,R
-1.11,2.4,2,0,Top,3,15,0,6,FF,1,1,R,R
-1.27,0.9,2,0,Top,2,15,0,6,CH,0,1,R,R
-0.38,2.49,2,0,Top,1,15,0,6,FF,0,0,R,R
-0.61,2.69,1,2,Bot,5,14,6,0,FF,3,1,L,R
-0.64,2.74,1,2,Bot,4,14,6,0,FF,3,0,L,R
-1.62,2.54,1,2,Bot,3,14,6,0,SL,2,0,L,R
1.08,1.55,1,2,Bot,2,14,6,0,SL,1,0,L,R
-1.75,2.6,1,2,Bot,1,14,6,0,SL,0,0,L,R
0.67,1.15,1,2,Bot,6,13,6,0,SL,3,2,L,R
-0.67,2.84,1,2,Bot,5,13,6,0,FF,3,1,L,R
-1.08,4.0,1,2,Bot,4,13,6,0,FF,2,1,L,R
0.87,1.13,1,2,Bot,3,13,6,0,CU,1,1,L,R
-0.28,1.39,1,2,Bot,2,13,6,0,CH,0,1,L,R
0.41,2.17,1,2,Bot,1,13,6,0,CU,0,0,L,R
-0.52,2.56,1,2,Bot,4,12,4,0,FF,1,2,R,R
0.3,2.65,1,2,Bot,3,12,4,0,FF,1,1,R,R
-0.21,1.74,1,2,Bot,2,12,4,0,FF,1,0,R,R
0.01,1.16,1,2,Bot,1,12,4,0,FF,0,0,R,R
0.43,1.52,1,2,Bot,1,11,4,0,CU,0,0,L,R
-0.44,2.67,1,2,Bot,3,10,3,0,FF,2,0,L,R
-1.21,2.93,1,2,Bot,2,10,3,0,FF,1,0,L,R
0.6,-0.22,1,2,Bot,1,10,3,0,SL,0,0,L,R
0.09,1.82,1,2,Bot,3,9,2,0,SL,0,2,R,R
-0.28,3.17,1,2,Bot,2,9,2,0,FF,0,1,R,R
0.58,1.7,1,2,Bot,1,9,2,0,SL,0,0,R,R
0.17,3.16,1,2,Bot,3,8,1,0,FF,1,1,L,R
-1.02,3.73,1,2,Bot,2,8,1,0,FF,0,1,L,R
-0.44,2.98,1,2,Bot,1,8,1,0,FF,0,0,L,R
0.67,2.07,1,2,Bot,4,7,0,0,SL,2,1,R,R
0.19,1.99,1,2,Bot,3,7,0,0,FF,2,0,R,R
0.48,0.98,1,2,Bot,2,7,0,0,SL,1,0,R,R
1.2,-0.06,1,2,Bot,1,7,0,0,SL,0,0,R,R
-0.32,1.4,1,1,Bot,9,6,0,0,SL,2,2,L,R
-1.05,2.1,1,1,Bot,8,6,0,0,FF,2,2,L,R
0.4,1.77,1,1,Bot,7,6,0,0,FF,2,2,L,R
1.32,0.09,1,1,Bot,6,6,0,0,SL,1,2,L,R
-0.95,1.62,1,1,Bot,5,6,0,0,CU,0,2,L,R
0.3,3.61,1,1,Bot,4,6,0,0,FF,0,2,L,R
0.63,1.14,1,1,Bot,3,6,0,0,SL,0,2,L,R
-0.59,3.21,1,1,Bot,2,6,0,0,FF,0,1,L,R
0.02,2.19,1,1,Bot,1,6,0,0,SL,0,0,L,R
-1.03,2.06,1,0,Bot,5,5,0,0,FF,2,2,L,R
-0.53,2.73,1,0,Bot,4,5,0,0,SL,2,1,L,R
0.17,1.29,1,0,Bot,3,5,0,0,SL,1,1,L,R
-0.78,2.39,1,0,Bot,2,5,0,0,FF,1,0,L,R
-1.01,1.66,1,0,Bot,1,5,0,0,FF,0,0,L,R
-0.42,3.03,1,0,Bot,2,4,0,0,FF,0,1,L,R
0.59,1.72,1,0,Bot,1,4,0,0,FF,0,0,L,R
0.55,2.95,1,2,Top,6,3,0,0,FF,3,2,L,R
-0.26,2.25,1,2,Top,5,3,0,0,FF,3,1,L,R
0.13,1.13,1,2,Top,4,3,0,0,FF,2,1,L,R
1.82,2.21,1,2,Top,3,3,0,0,FF,1,1,L,R
0.94,2.72,1,2,Top,2,3,0,0,FC,0,1,L,R
0.42,3.51,1,2,Top,1,3,0,0,FC,0,0,L,R
-0.66,0.52,1,1,Top,7,2,0,0,KC,2,2,R,R
1.0,1.85,1,1,Top,6,2,0,0,FF,2,2,R,R
-0.7,1.68,1,1,Top,5,2,0,0,CH,2,2,R,R
0.3,4.28,1,1,Top,4,2,0,0,FF,1,2,R,R
-0.29,-0.25,1,1,Top,3,2,0,0,CH,0,2,R,R
0.26,1.69,1,1,Top,2,2,0,0,FF,0,1,R,R
0.88,1.62,1,1,Top,1,2,0,0,FF,0,0,R,R
0.35,2.45,1,0,Top,7,1,0,0,FF,3,2,L,R
1.31,2.44,1,0,Top,6,1,0,0,FF,2,2,L,R
0.58,1.21,1,0,Top,5,1,0,0,FF,2,2,L,R
1.54,2.16,1,0,Top,4,1,0,0,FF,1,2,L,R
1.41,3.56,1,0,Top,3,1,0,0,FF,0,2,L,R
0.44,2.62,1,0,Top,2,1,0,0,FF,0,1,L,R
0.27,2.67,1,0,Top,1,1,0,0,FF,0,0,L,R
-0.06,3.57,9,2,Top,5,70,4,5,FF,1,2,R,R
-0.33,1.85,9,2,Top,4,70,4,5,SL,1,2,R,R
0.73,0.65,9,2,Top,3,70,4,5,SL,1,1,R,R
-0.22,0.77,9,2,Top,2,70,4,5,SL,0,1,R,R
1.01,1.81,9,2,Top,1,70,4,5,SL,0,0,R,R
0.71,2.45,9,1,Top,3,69,4,5,FF,0,2,R,R
0.19,3.17,9,1,Top,2,69,4,5,FF,0,1,R,R
0.37,1.26,9,1,Top,1,69,4,5,SL,0,0,R,R
0.09,2.41,9,0,Top,1,68,4,5,FF,0,0,L,R
0.71,2.62,8,2,Bot,6,67,5,4,FF,3,2,L,R
-0.09,3.14,8,2,Bot,5,67,5,4,FF,3,1,L,R
-0.79,2.02,8,2,Bot,4,67,5,4,SI,2,1,L,R
-1.38,3.31,8,2,Bot,3,67,5,4,CH,1,1,L,R
0.46,1.95,8,2,Bot,2,67,5,4,FF,1,0,L,R
0.12,0.98,8,2,Bot,1,67,5,4,SL,0,0,L,R
-0.37,2.16,8,2,Bot,1,66,3,4,SI,0,0,L,R
1.6,0.02,8,2,Bot,5,65,3,4,SL,3,1,R,R
-0.48,1.72,8,2,Bot,4,65,3,4,SI,3,0,R,R
-0.07,1.39,8,2,Bot,3,65,3,4,SI,2,0,R,R
1.17,2.51,8,2,Bot,2,65,3,4,SI,1,0,R,R
1.72,1.32,8,2,Bot,1,65,3,4,SL,0,0,R,R
0.8,0.83,8,1,Bot,7,64,3,4,SL,3,2,L,R
-1.29,2.3,8,1,Bot,6,64,3,4,SI,3,2,L,R
-0.1,2.63,8,1,Bot,5,64,3,4,CH,3,1,L,R
-0.2,4.06,8,1,Bot,4,64,3,4,FF,2,1,L,R
-0.24,2.87,8,1,Bot,3,64,3,4,SI,2,0,L,R
-1.21,2.86,8,1,Bot,2,64,3,4,SL,1,0,L,R
-1.22,4.92,8,1,Bot,1,64,3,4,FF,0,0,L,R
-1.13,2.04,8,0,Bot,6,63,3,4,SI,2,2,R,R
0.33,3.13,8,0,Bot,5,63,3,4,FF,2,2,R,R
1.22,0.21,8,0,Bot,4,63,3,4,SL,1,2,R,R
0.39,3.53,8,0,Bot,3,63,3,4,FF,1,1,R,R
1.27,2.49,8,0,Bot,2,63,3,4,SL,0,1,R,R
-0.67,1.65,8,0,Bot,1,63,3,4,SI,0,0,R,R
-0.54,2.52,8,2,Top,4,62,4,3,SI,1,2,R,L
0.29,2.28,8,2,Top,3,62,4,3,SL,1,1,R,L
-0.61,3.35,8,2,Top,2,62,4,3,SI,0,1,R,L
0.1,2.03,8,2,Top,1,62,4,3,FC,0,0,R,L
0.7,2.75,8,1,Top,1,61,4,3,SI,0,0,R,L
-0.14,2.78,8,0,Top,6,60,4,3,SI,3,2,R,L
0.02,2.96,8,0,Top,5,60,4,3,SI,3,1,R,L
1.77,2.44,8,0,Top,4,60,4,3,SI,2,1,R,L
-0.97,2.0,8,0,Top,3,60,4,3,SI,1,1,R,L
-0.12,2.45,8,0,Top,2,60,4,3,SI,1,0,R,L
0.91,2.5,8,0,Top,1,60,4,3,SI,0,0,R,L
